,ZIP,date,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Land_Sq_Mi,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,places,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,first,last,low_income,middle_income,high_income,stay_home_ratio,new1day_after,new2day_after,new3day_after,new4day_after,new5day_after,new6day_after,new7day_after,new8day_after,new9day_after,new10day_after,new11day_after,ave_new7_10after,ave_new6_9after,ave_new8_11after
10651,90703,2020/5/19,91,3,2540,1907,1205,1063,6,99,50963,8,5806,0.001785609,5.89E-05,"Cerritos,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10652,90706,2020/5/19,260,5,2803,4928,1122,830,28,97,77529,6,12693,0.003353584,6.45E-05,"Bellflower,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10653,90710,2020/5/19,76,3,1020,1889,453,937,17,98,28185,2,11947,0.00269647,0.00010644,"Harbor City,Harbor Pines,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10654,90713,2020/5/19,138,1,1283,1751,481,981,26,97,29061,3,8562,0.004748632,3.44E-05,"Lakewood,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10655,90716,2020/5/19,25,2,296,1051,123,924,22,98,14344,0,15407,0.001742889,0.000139431,"Hawaiian Gardens,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10656,90717,2020/5/19,46,0,743,2541,324,820,10,99,21696,1,10957,0.002120206,0,"Lomita,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10657,90723,2020/5/19,210,5,1572,2799,620,747,27,97,54776,4,11691,0.003833796,9.13E-05,"Paramount,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10658,90731,2020/5/19,801,2,1817,2225,756,777,31,96,61850,9,6717,0.012950687,3.23E-05,"San Pedro,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10659,90732,2020/5/19,7,0,1010,1504,430,937,22,98,22273,3,6512,0.000314282,0,"La Rambla,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10660,90744,2020/5/19,161,5,1596,2044,633,652,30,96,57206,8,6862,0.00281439,8.74E-05,"Wilmington,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10661,90745,2020/5/19,22,0,2227,1576,968,856,21,98,56821,8,6845,0.000387181,0,"Athens Village,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10662,90746,2020/5/19,351,6,946,2389,441,655,18,97,26996,5,4628,0.013001926,0.000222255,"Carson,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10663,90755,2020/5/19,1380,57,442,1418,207,964,4,100,11074,2,5082,0.124616218,0.005147192,"Long Beach,Signal Hill,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10664,91001,2020/5/19,126,2,1143,2490,522,890,10,99,37711,8,4558,0.0033412,5.30E-05,"Altadena,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10665,91006,2020/5/19,6,0,1621,8131,832,1102,5,100,33012,6,5225,0.000181752,0,"Unincorporated - Arcadia,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10666,91007,2020/5/19,66,1,1685,1665,938,977,3,100,34523,5,6210,0.001911769,2.90E-05,"Arcadia,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10667,91008,2020/5/19,98,1,46,3072,24,1391,0,100,1391,2,687,0.070452912,0.000718907,"Duarte,Bradbury,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10668,91010,2020/5/19,14,0,1088,2832,483,902,18,98,26601,7,3778,0.000526296,0,"Unincorporated - Duarte,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10669,91011,2020/5/19,47,0,893,1913,424,1087,7,99,20423,11,1722,0.002301327,0,"La Canada Flintridge,",3,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10670,91016,2020/5/19,143,3,1622,1496,752,912,11,99,41671,8,4910,0.003431643,7.20E-05,"Monrovia,Unincorporated - Monrovia,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10671,91024,2020/5/19,8,0,363,1483,152,1065,29,97,11006,2,3727,0.000726876,0,"Sierra Madre,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10672,91030,2020/5/19,116,5,922,1088,483,1030,3,100,25794,3,7562,0.00449717,0.000193844,"South Pasadena,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10673,91040,2020/5/19,209,0,1050,2267,434,939,24,98,20207,8,2463,0.01034295,0,"Sunland,Lakeview Terrace,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10674,91042,2020/5/19,100,0,1279,2255,607,788,13,98,26631,49,533,0.003755022,0,"Tujunga,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10675,91104,2020/5/19,704,10,1090,2377,487,908,9,99,37974,3,9985,0.018539,0.000263338,"Pasadena,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10676,91107,2020/5/19,4,0,1216,2384,543,875,11,99,32364,8,3931,0.000123594,0,"East Pasadena,San Pasqual,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10677,91108,2020/5/19,19,0,528,1399,274,1186,5,100,13538,3,3551,0.001403457,0,"San Marino,",3,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10678,91208,2020/5/19,856,3,563,1768,249,1167,9,99,13538,3,3551,0.063229428,0.000221598,"Glendale,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10679,91301,2020/5/19,33,0,1469,2113,675,1059,10,99,25631,34,751,0.001287503,0,"Agoura Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10680,91302,2020/5/19,52,0,1563,2224,679,1119,14,99,26634,26,997,0.001952392,0,"Calabasas,Hidden Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10681,91304,2020/5/19,551,7,2387,2872,1078,871,14,98,53761,9,5716,0.010249065,0.000130206,"West Hills,Canoga Park,Lake Manor,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10682,91306,2020/5/19,240,0,1820,1951,865,887,8,99,49158,4,11879,0.004882217,0,"Winnetka,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10683,91311,2020/5/19,158,2,1947,1997,919,893,10,99,40420,32,1260,0.003908956,4.95E-05,"Chatsworth,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10684,91316,2020/5/19,114,1,983,1637,452,990,11,99,29964,5,5984,0.003804565,3.34E-05,"Encino,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10685,91326,2020/5/19,78,6,1918,1645,909,1228,7,99,37035,8,4539,0.002106116,0.000162009,"Porter Ranch,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10686,91330,2020/5/19,259,8,94,7541,50,16,0,100,3273,0,9598,0.079132295,0.002444241,"Northridge,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10687,91331,2020/5/19,759,24,2967,2022,1152,745,35,96,105799,8,11950,0.007173981,0.000226845,"Arleta,Pacoima,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10688,91335,2020/5/19,446,18,3281,1905,1433,837,16,98,80524,6,12265,0.005538721,0.000223536,"Reseda,Reseda Ranch,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10689,91340,2020/5/19,165,4,1025,1498,399,653,50,93,36227,3,10714,0.004554614,0.000110415,"San Fernando,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10690,91342,2020/5/19,619,17,3345,2227,1379,776,28,97,96487,55,1750,0.006415372,0.00017619,"Sylmar,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10691,91343,2020/5/19,327,6,2474,1783,1126,830,13,98,66590,5,11265,0.004910647,9.01E-05,"North Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10692,91344,2020/5/19,228,2,2950,1937,1338,988,14,99,53266,16,3245,0.004280404,3.75E-05,"Granada Hills,Newhall,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10693,91345,2020/5/19,123,1,603,3323,298,905,5,99,19205,3,5925,0.006404582,5.21E-05,"Mission Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10694,91350,2020/5/19,594,11,2770,2376,1101,1086,18,98,37350,16,2204,0.015903614,0.000294511,"Santa Clarita,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10695,91352,2020/5/19,251,5,1522,2269,621,813,28,97,47438,11,4065,0.005291117,0.000105401,"Sun Valley,Shadow Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10696,91354,2020/5/19,7,0,1948,1621,826,1129,14,99,32096,8,3678,0.000218096,0,"Valencia,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10697,91356,2020/5/19,113,5,1377,2017,607,1068,15,99,30804,7,4200,0.003668355,0.000162317,"Tarzana,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10698,91361,2020/5/19,6,0,315,1362,128,1084,22,98,20438,33,610,0.000293571,0,"Westlake Village,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10699,91364,2020/5/19,146,0,1295,1811,626,1072,11,99,27340,7,3600,0.005340161,0,"Woodland Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10700,91381,2020/5/19,28,0,1363,1820,595,1225,16,99,20371,37,541,0.001374503,0,"Stevenson Ranch,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10701,91387,2020/5/19,33,0,2509,2434,1035,869,20,98,43717,49,882,0.000754855,0,"Canyon Country,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10702,91390,2020/5/19,8,0,1136,3326,451,1174,32,97,19053,143,133,0.000419881,0,"Saugus,Agua Dulce,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10703,91401,2020/5/19,110,1,1569,1781,698,785,12,98,41412,3,11993,0.002656235,2.41E-05,"Valley Glen,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10704,91402,2020/5/19,579,11,2360,1952,1021,775,21,97,70686,3,18965,0.008191155,0.000155618,"Panorama City,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10705,91405,2020/5/19,574,18,2115,1396,923,743,21,97,55384,3,16737,0.010364004,0.000325004,"Van Nuys,Twin Lakes/Oat Mountain,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10706,91406,2020/5/19,157,1,2173,2068,953,774,21,97,55215,8,6789,0.00284343,1.81E-05,"Lake Balboa,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10707,91423,2020/5/19,204,3,1192,2135,547,936,10,99,33737,4,7732,0.006046774,8.89E-05,"Sherman Oaks,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10708,91502,2020/5/19,356,6,247,2178,124,841,0,100,11598,1,8687,0.030694947,0.000517331,"Burbank,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10709,91601,2020/5/19,7,0,1336,1648,625,736,13,98,37085,2,13994,0.000188756,0,"Toluca Woods,Toluca Terrace,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10710,91602,2020/5/19,16,0,545,1271,236,766,13,98,19358,2,9456,0.000826532,0,"Toluca Lake,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10711,91604,2020/5/19,69,2,1238,1480,599,884,7,99,32117,5,6235,0.002148395,6.23E-05,"Studio City,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10712,91606,2020/5/19,567,2,1611,1669,651,675,26,96,44476,3,13344,0.012748449,4.50E-05,"North Hollywood,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10713,91607,2020/5/19,182,3,1364,5785,638,899,8,99,30873,2,12652,0.005895119,9.72E-05,"Valley Village,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10714,91702,2020/5/19,166,3,2180,5790,926,879,21,98,62348,169,368,0.002662475,4.81E-05,"Azusa,Unincorporated - Azusa,Irwindale,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10715,91706,2020/5/19,207,12,2560,2101,1146,796,19,98,77342,13,5755,0.002676424,0.000155155,"Baldwin Park,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10716,91711,2020/5/19,32,0,1390,2079,579,949,18,98,36854,15,2455,0.000868291,0,"Claremont,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10717,91723,2020/5/19,178,5,634,2186,260,883,24,97,18875,2,8125,0.009430464,0.000264901,"Covina,Unincorporated - Covina,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10718,91724,2020/5/19,32,4,1460,2229,602,866,24,97,26091,6,4184,0.001226477,0.00015331,"Covina (Charter Oak),",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10719,91731,2020/5/19,341,15,758,2324,332,770,18,98,30139,3,7900,0.011314244,0.000497694,"El Monte,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10720,91733,2020/5/19,61,5,1282,2031,516,726,26,97,44968,6,6731,0.00135652,0.00011119,"Unincorporated - South El Monte,South El Monte,Pellissier Village,Whittier Narrows ",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10721,91741,2020/5/19,97,1,1248,1644,464,823,31,96,26565,14,1792,0.003651421,3.76E-05,"Glendora,Unincorporated - Glendora,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10722,91744,2020/5/19,210,11,2789,2647,1190,834,20,98,87240,8,9924,0.002407153,0.000126089,"La Puente,Valinda,West Puente Valley,Industry,San Jose Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10723,91745,2020/5/19,93,6,2411,2707,1140,885,8,99,54975,12,4292,0.001691678,0.000109141,"Hacienda Heights,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10724,91746,2020/5/19,70,6,954,2620,424,848,11,99,30708,5,5513,0.002279536,0.000195389,"Bassett,Avocado Heights,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10725,91748,2020/5/19,90,8,2365,1828,1233,844,4,100,47084,14,3254,0.001911477,0.000169909,"Rowland Heights,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10726,91750,2020/5/19,27,0,1809,2155,684,958,28,97,33836,25,1340,0.000797967,0,"La Verne,Unincorporated - La Verne,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10727,91754,2020/5/19,130,2,1290,1937,676,978,2,100,33058,4,7294,0.003932482,6.05E-05,"Monterey Park,University Hills,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10728,91765,2020/5/19,50,1,2401,2000,1215,968,4,100,47139,18,2491,0.001060693,2.12E-05,"Diamond Bar,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10729,91766,2020/5/19,310,6,2227,2213,926,815,20,98,72332,10,7114,0.004285793,8.30E-05,"Pomona,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10730,91768,2020/5/19,1,0,1112,2861,459,816,36,96,35389,8,4091,2.83E-05,0,"Unincorporated - Pomona,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10731,91770,2020/5/19,94,2,2647,1596,1311,896,4,100,63425,6,9874,0.001482065,3.15E-05,"Rosemead,South San Gabriel,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10732,91773,2020/5/19,39,0,1620,1852,660,923,21,98,34496,14,2411,0.001130566,0,"San Dimas,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10733,91775,2020/5/19,32,2,1130,1372,551,1074,4,100,25192,3,8221,0.001270245,7.94E-05,"Northeast San Gabriel,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10734,91776,2020/5/19,86,4,1571,1889,856,975,4,100,38410,3,11280,0.002239,0.00010414,"San Gabriel,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10735,91780,2020/5/19,109,2,1528,2131,782,1024,6,99,35351,3,9232,0.003083364,5.66E-05,"Temple City,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10736,91789,2020/5/19,34,1,1983,1680,1008,1000,2,100,44474,15,2844,0.000764492,2.25E-05,"Walnut,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10737,91791,2020/5/19,221,13,1536,1798,697,1013,12,99,34363,6,5179,0.006431336,0.000378314,"West Covina,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10738,91803,2020/5/19,153,4,1177,2226,589,933,6,99,30385,3,9303,0.005035379,0.000131644,"Alhambra,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10739,93510,2020/5/19,10,0,495,1512,171,871,56,94,7626,71,106,0.001311303,0,"Acton,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10740,93532,2020/5/19,3,0,59,1555,26,866,33,96,2871,113,25,0.001044932,0,"Elizabeth Lake,Lake Hughes,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10741,93535,2020/5/19,27,0,3136,2597,1390,764,16,98,72948,257,282,0.000370127,0,"Lake Los Angeles,Hi Vista,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10742,93536,2020/5/19,522,9,3304,3209,1350,926,24,97,72383,242,298,0.007211638,0.000124339,"Lancaster,Quartz Hill,Del Sur,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10743,93543,2020/5/19,24,0,460,3839,203,757,14,98,15135,59,254,0.001585728,0,"Sun Village,Littlerock,",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10744,93550,2020/5/19,586,9,2808,3023,1173,796,18,98,77006,196,392,0.007609797,0.000116874,"Palmdale,Anaverde,Unincorporated - Angeles National Forest",1,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10745,93551,2020/5/19,7,0,2737,2462,1153,886,19,98,51085,73,698,0.000137027,0,"Desert View Highlands,Leona Valley,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10746,93552,2020/5/19,4,0,1648,2565,662,782,28,97,40266,48,830,9.93E-05,0,"Unincorporated - Palmdale,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10747,93553,2020/5/19,19,0,191,2380,86,520,12,98,1781,86,20,0.010668164,0,"Littlerock/Pearblossom,Littlerock/Juniper Hills,Pearblossom/Llano,",2,76.6,31.55,79.23,-42,-13,-13,-44,-44,19,,,,,,,,,,,,,,,,,,,,
10748,90001,2020/5/20,391,0,1796,2450,764,660,26,96,58975,3,16840,0.006629928,0,"Unincorporated - Florence-Firestone,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10749,90002,2020/5/20,303,0,1641,1829,617,669,34,95,53111,3,17345,0.005705033,0,"Watts,Green Meadows,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10750,90003,2020/5/20,509,0,1480,3236,620,671,30,96,72741,3,20484,0.006997429,0,"Vermont Vista,Florence-Firestone,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10751,90004,2020/5/20,544,0,1901,1514,885,868,15,98,61586,3,20205,0.008833176,0,"Melrose,Hancock Park,",2,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10752,90006,2020/5/20,1287,0,1470,1794,615,761,23,97,61698,1,32134,0.020859671,0,"Koreatown,Westlake,Harvard Heights,Pico-Union,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10753,90007,2020/5/20,341,0,1138,3908,538,597,14,98,41716,2,16909,0.008174322,0,"University Park,Exposition Park,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10754,90008,2020/5/20,184,0,931,1927,391,687,14,98,31739,3,8641,0.005797284,0,"Baldwin Hills,Leimert Park,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10755,90011,2020/5/20,664,0,3073,2729,1128,590,36,94,109414,4,25528,0.006068693,0,"Vernon Central,Central,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10756,90012,2020/5/20,40,0,780,1097,382,761,3,100,35913,3,11104,0.001113803,0,"Elysian Park,Little Tokyo,Chinatown,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10757,90013,2020/5/20,459,0,434,1457,200,381,11,97,11937,0,17789,0.038451872,0,"Wholesale District,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10758,90014,2020/5/20,104,0,279,3607,132,382,2,99,8335,0,29452,0.012477504,0,"Downtown,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10759,90016,2020/5/20,182,0,1330,2169,556,722,21,97,46581,3,12842,0.003907172,0,"Cloverdale/Cochran,Crenshaw District,Alsace,Longwood,Exposition,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10760,90018,2020/5/20,239,0,1305,2744,578,719,11,98,53256,2,18389,0.004487757,0,"West Adams,Adams-Normandie,Jefferson Park,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10761,90019,2020/5/20,147,0,1869,1846,824,807,24,97,66245,3,17038,0.002219035,0,"Lafayette Square,Mid-city,Victoria Park,St Elmo Village,",2,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10762,90020,2020/5/20,296,0,1741,1491,845,948,9,99,39102,1,34603,0.007569945,0,"Wilshire Center,Little Bangladesh,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10763,90022,2020/5/20,598,0,1671,1920,703,782,23,97,65890,4,15036,0.009075732,0,"East Los Angeles,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10764,90024,2020/5/20,61,0,1127,1591,564,889,7,99,50288,2,17186,0.001213013,0,"Westwood,",2,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10765,90025,2020/5/20,97,0,1231,1232,637,860,4,100,47967,2,18671,0.002022224,0,"West Los Angeles,Century City,",2,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10766,90026,2020/5/20,404,0,1611,3220,718,714,15,98,69589,4,16466,0.005805515,0,"Echo Park,Temple-Beaudry,Historic Filipinotown,Angelino Heights,",2,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10767,90028,2020/5/20,25,0,879,1473,410,680,8,99,30734,1,20166,0.000813431,0,"Thai Town,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10768,90029,2020/5/20,359,0,903,2041,401,616,13,98,37898,1,27825,0.009472795,0,"East Hollywood,Little Armenia,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
10769,90031,2020/5/20,225,0,1024,1793,439,782,18,98,38535,3,11159,0.005838848,0,"Lincoln Heights,Elysian Valley,",1,79.43,32.3,81.75,-42,-11,-10,-43,-44,19,,,,,,,,,,,,,,,,,,,,
